price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above
204000,3,1,1200,12500,1.5,0,0,3,6,1200
875000,3,2,2220,6641,1,0,2,4,7,1220
650000,3,1.5,1380,4500,1,0,0,5,7,1380
392500,3,1,1660,8839,1,0,0,4,7,1660
400000,4,1,2320,4000,1.5,0,0,3,6,1310
653000,3,2.25,2800,17300,1,0,0,4,8,1420
452000,4,1,1210,3760,1.5,0,0,3,6,1210
345000,4,2.5,2331,3826,2,0,0,3,8,2331
350000,4,1.75,1820,6930,1,0,2,4,7,1320
650000,4,2.5,2860,5576,2,0,0,3,8,2860
525000,5,3,2750,3800,1.5,0,0,5,7,1750
840000,5,3,2750,3800,1.5,0,0,5,7,1750
1.33E+06,3,2.5,2280,5000,2,0,3,4,9,2280
259950,4,2,1610,6650,1,0,0,3,7,1610
998000,5,3.5,3760,10207,2,0,0,3,10,3150
1.07E+06,3,3,2940,4622,2,0,0,4,9,2230
1.91E+06,4,3,4460,6833,2,0,0,3,10,3140
190500,3,1.5,1110,1150,2,0,0,3,8,940
465000,3,2.25,2560,117176,1,0,0,4,9,1280
370000,3,1,1060,7419,1,0,2,4,6,1060
290000,6,4.5,2810,11214,1,0,0,3,8,2010
350000,3,1.75,1380,4590,1,0,0,2,7,930
740000,3,1.75,1380,4590,1,0,0,2,7,930
460000,3,1.75,2560,8400,1,0,0,3,7,1970
290000,3,1,1010,10800,1,0,0,4,7,1010
475000,3,1.5,1790,229125,2,0,3,3,7,1790
214000,3,2.5,1600,2231,2,0,0,3,7,1600
455000,2,1,910,5759,1,0,0,3,6,910
275000,3,2.5,2497,4400,2,0,0,3,8,2497
305000,3,1.5,1800,12196,1,0,0,4,7,1800
449000,5,2.5,2570,61855,1,0,0,4,7,1470
366000,3,2.5,1320,4320,1,0,0,3,6,660
348000,3,2.5,1670,5090,2,0,0,3,7,1670
515000,4,2.5,2800,21370,2,0,0,3,8,2800
950000,4,2.5,3360,11548,2,0,0,3,9,3360
815000,3,2.5,2590,21494,2,0,0,4,8,2590
199950,3,3,1530,2132,2,0,0,3,8,1530
386000,3,2,1330,8100,1,0,0,4,7,1330
273000,3,2.25,2160,7964,2,0,0,3,8,2160
284000,4,2.5,1830,6360,2,0,0,3,8,1830
399950,3,1,1470,7930,1,0,0,3,7,1070
285000,3,1.75,1150,6423,1,0,0,3,5,590
315000,3,2.5,1790,6452,2,0,0,3,7,1790
250000,3,1,1700,7700,1,0,0,3,7,1120
290000,4,2,1630,7618,1.5,0,0,3,7,1630
725000,4,2.5,3420,30410,2,0,0,3,9,3420
410000,3,2,1650,9641,1.5,0,0,3,7,1650
855000,4,2.5,2810,52062,1.5,0,0,4,9,2810
399900,4,2.5,2710,8127,2,0,0,3,8,2710
852600,4,2.5,3320,11901,2,0,0,5,9,2650
235000,2,1,720,6321,1,0,0,3,6,720
230950,2,1,930,12724,1,0,0,4,6,930
230000,3,2.25,1490,8722,2,0,0,3,7,1490
404763,3,2.5,1690,1609,2,0,0,3,8,1150
245000,3,2.5,1720,3407,2,0,0,3,7,1720
188000,3,1.5,1140,8500,1,0,0,4,7,1140
626100,4,2.5,2280,7219,2,0,0,4,8,2280
428750,3,1,1100,4080,1,0,0,4,7,900
522000,4,2.25,1800,8623,1,0,0,4,8,1360
684000,4,2.5,2500,8434,2,0,0,4,8,2500
1.07E+06,3,2.25,2950,7232,1,0,2,3,8,1520
611206,1,1,1940,6300,1,0,3,3,8,1940
350000,2,1,1280,5250,1,0,0,4,7,1140
894000,4,2.5,3800,22029,2,0,0,3,9,3800
420000,2,1,930,5368,1,0,0,4,7,930
400000,5,2,1930,9747,1,0,0,4,7,1020
675000,3,3,2980,28000,1,0,0,3,10,1820
426000,4,2.5,2800,8494,2,0,0,3,8,2800
750000,4,2.25,3190,11597,2,0,0,3,10,2300
368000,3,1.75,1710,10800,1,0,0,4,7,1710
342000,3,1,1980,6450,1,0,0,4,6,1120
700000,3,1.75,1910,4800,1,0,0,3,7,1080
848750,6,3.75,3160,5000,2,0,0,3,8,3160
720000,3,2,1590,5200,1,0,0,3,7,1320
525000,4,2.25,1890,8549,1,0,0,3,8,1890
397900,3,2.75,2500,35245,1,0,0,3,7,1580
405000,3,2,1740,18000,1,0,0,3,7,1230
392800,3,2,1080,11856,1,0,0,5,7,1080
394999,3,1.5,1730,7800,1,0,0,3,7,1330
340000,3,2.5,2480,6112,2,0,0,3,7,2480
482500,3,2.25,1450,1445,2,0,0,3,7,980
812500,4,2.5,2750,10159,2,0,0,3,10,2750
450000,3,2.5,2820,10208,1,0,1,4,8,1410
398000,3,1.75,1830,27468,1,0,0,3,7,1830
1.08E+06,2,3.25,1550,1767,3,1,3,3,8,1550
540000,2,2,1640,3021,1,0,2,3,7,840
275000,4,2,1720,5472,1,0,0,3,6,860
780000,5,2,2880,12000,2,0,0,3,8,2880
225000,3,1.5,1220,8345,1.5,0,0,3,7,1220
503045,3,3,1560,2250,2,0,0,3,9,1560
249000,2,2,1090,1357,2,0,0,3,7,1090
569950,4,1,1140,5940,1,0,2,3,7,1140
450000,2,2.25,1040,1377,2,0,0,3,8,1040
1.10E+06,4,2,2580,6000,1,0,0,5,9,1300
700000,4,2.5,2310,3570,1.5,0,0,3,7,1490
454000,3,2.5,1590,4094,2,0,0,3,7,1590
555000,3,1.75,1270,9170,1,0,0,3,7,1270
214000,3,1.5,1240,5200,1,0,0,5,6,1240
590000,3,2.5,2210,8622,2,0,0,3,8,2210
459900,3,1.75,2340,51836,1.5,0,0,3,8,1510
205000,3,1.5,1420,5000,1,0,0,3,7,920
390000,3,1.75,1430,9857,1,0,2,4,7,1140
970500,3,2.75,2470,10125,2,0,0,3,8,2470
790000,3,2.5,2390,15084,2,0,0,3,8,2390
320000,3,1,1120,10576,1,0,0,4,7,1120
552500,3,2.25,2700,4025,2,0,0,4,8,1760
1.05E+06,3,3,3490,4500,2.5,0,0,3,9,3170
230000,3,1,1640,7187,1,0,0,3,7,1640
680000,3,1.75,1620,5500,1,0,0,3,7,1110
985000,3,1.75,1670,5400,2,0,0,5,8,1670
375000,4,2.5,1870,7471,2,0,0,3,8,1870
431000,2,1.5,1300,4000,1.5,0,0,4,6,1300
463000,3,2.5,2190,17108,2,0,0,3,8,2190
350000,3,1.75,1320,10500,1,0,0,3,7,1320
485000,3,1,1250,7200,1,0,0,3,7,1250
355000,4,1.75,2040,15000,1,0,0,4,7,1360
603500,3,1.75,2140,7280,1,0,0,3,7,1070
860000,5,1.75,2510,6000,1.5,0,0,5,8,2010
259875,5,2.5,2200,6250,2,0,0,3,7,2200
685000,4,2.5,2170,8680,1,0,0,3,7,1220
382500,4,2.5,2980,8786,2,0,0,3,8,2980
490000,3,1,1180,2250,1.5,0,0,3,7,1180
229000,3,2,1540,6000,1,0,0,4,6,1540
430000,3,2,1540,6000,1,0,0,4,6,1540
580000,5,2.5,3110,15783,1,0,0,3,8,1720
510000,3,1.75,1370,6700,1,0,0,3,8,1370
489990,5,2.25,2440,20828,1.5,0,0,4,8,2440
440000,3,2.25,1760,1800,2,0,0,3,7,1330
479950,3,2.5,2810,4984,1,0,0,3,9,1750
806000,4,2.5,2500,206474,1,0,0,3,10,2500
875000,4,2.5,3220,22588,2,0,0,3,10,3220
710800,3,2.5,2880,36820,2,0,0,3,10,2880
565000,3,2.5,2700,6037,2,0,0,3,8,2700
359999,5,3,2680,9624,2,0,0,3,7,1870
625000,3,1.75,1780,4500,1,0,0,4,7,920
349950,3,2.5,2240,7565,2,0,0,3,8,2240
415000,4,2,1610,9600,1,0,0,5,7,1610
435000,2,2,1440,1170,2,0,0,3,9,960
225000,3,1.75,1550,9060,2,0,0,3,7,1550
770000,3,1.75,1720,5000,1,0,0,3,9,1720
340000,3,1.75,1740,10800,1,0,0,3,7,1740
965000,5,2.75,3280,12673,1,0,0,4,9,2050
667000,3,2.75,2216,31215,1,0,0,3,9,2216
250000,1,1,1100,4373,1,0,0,2,6,820
397990,3,1,1180,11862,1,0,0,4,7,1180
535000,3,1.75,2020,10031,1,0,0,5,7,1370
265950,3,1.5,1150,8450,1,0,0,4,6,1150
258000,3,1.75,2090,7461,1,0,0,3,6,1200
505500,3,2.5,1300,1187,3,0,0,3,8,1300
455000,5,2.5,2240,7770,1,0,0,3,7,1340
1.35E+06,5,3.25,3540,5971,1,0,2,3,10,2000
600000,4,2.25,2840,31720,1,0,0,3,8,1780
329800,4,2.5,2080,7047,2,0,0,3,8,2080
222000,2,1,1550,38449,1,0,0,3,6,1550
450000,4,2.5,1900,9240,1,0,0,3,7,1900
952000,3,3.5,2760,4500,2,0,0,3,9,2120
625000,4,2,1410,4480,1.5,0,0,3,8,1410
226800,2,1,1240,11393,1,0,0,4,7,1240
1.21E+06,5,4.25,4420,13497,2,0,0,3,11,3510
350000,4,2.75,3390,16153,1,0,0,4,7,1970
395000,3,1.75,1400,8640,1,0,0,3,7,1400
285000,5,3,2110,5260,2,0,0,3,7,1670
553000,3,1,1310,18135,1,0,0,3,7,1310
254000,3,1,1270,16800,1,0,0,4,7,1270
348140,2,1.5,2060,10880,1,0,0,3,6,1190
354950,4,2.75,2530,7350,1,0,0,5,8,1280
706000,3,2.75,1900,6400,1,0,0,5,7,1410
499000,4,2.5,2910,6479,2,0,0,3,7,2910
427500,3,1.5,1900,43186,1.5,0,0,4,7,1300
439000,5,3.5,2880,10000,2,0,3,3,8,1980
545000,4,2.5,2820,25995,2,0,0,3,9,2820
842000,3,1,1620,4774,1.5,0,0,3,7,1620
685000,4,2.5,3320,38043,2,0,0,3,9,3320
665000,4,3.5,3770,47480,2,0,0,3,9,3770
255000,2,1,1200,9000,1,0,2,5,6,1200
565000,5,2.25,2130,4360,1,0,2,3,8,1240
274000,5,1.75,1950,8720,1,0,0,3,7,1050
260000,3,2,1920,8075,1,0,0,4,7,1510
581000,4,2,2510,13695,1,0,0,4,7,1280
625000,3,1.5,1990,5978,1.5,1,4,4,7,1990
220000,3,1,1230,9720,1,0,0,5,7,1230
765000,3,2.25,3190,324086,2,0,2,3,9,3190
1.33E+06,6,4.25,5720,10213,2,0,0,3,10,4170
700000,8,2.5,2280,3000,1.5,0,0,3,7,1210
351000,4,1,1550,7260,1,0,0,4,6,1550
413565,3,2.5,1690,1613,2,0,0,3,8,1150
363000,3,3.25,1651,1779,2,0,0,3,8,1341
679000,4,1.75,2260,41236,1,0,0,4,8,1690
473000,2,1.75,1510,4555,1,0,0,3,8,1510
585888,3,2,1490,7431,1,0,0,4,7,1490
405000,4,2.5,2220,4652,2,0,0,3,7,2220
650000,3,1.75,2800,19386,1,1,4,3,8,1400
415000,4,2.5,2210,213008,1,0,0,4,7,1210
575000,3,2,2150,3880,1,0,0,3,8,1080
220000,3,2.25,1400,7205,1,0,0,3,7,1140
610000,4,3,2450,10117,1,0,0,5,8,1580
499950,3,1,980,6380,1,0,0,3,7,760
883000,4,2.5,2800,6874,2,0,0,3,9,2170
436000,2,1,1240,8100,1.5,0,2,3,7,1240
320000,3,2.5,1610,1356,2,0,0,3,8,1240
425000,3,1.75,1510,44000,1,0,0,3,7,1240
204700,4,2,1670,9987,1,0,0,3,7,1670
384000,6,3,2320,4502,1,0,0,4,7,1200
314000,3,2.75,1900,8200,2,0,0,4,7,1900
535000,3,2.5,2390,6263,2,0,0,3,9,2390
568000,4,1.75,2110,265716,1,0,0,4,8,2110
426000,4,1.5,1470,5850,1,0,0,4,7,810
675000,4,2.75,2670,6780,2,0,3,5,8,1630
380000,4,2.5,2540,6365,2,0,0,3,8,1870
685000,3,2.5,3450,8000,3,0,0,4,8,2970
429000,3,2,1700,52826,1,0,0,3,7,1700
799000,4,1.5,1810,6583,1,0,0,3,7,1500
318500,5,1.75,1550,6986,1,0,0,3,7,1030
925000,3,3.25,4110,20900,2,0,0,3,9,2630
420000,3,1.5,2080,5000,1,0,0,3,7,1300
570000,2,1,1100,4000,1,0,0,3,7,1100
1.05E+06,4,2.75,3950,12840,2,0,0,5,8,3950
333000,3,1,1250,8450,1,0,0,4,7,1250
1.36E+06,2,1.75,2620,14138,2,1,4,3,8,2120
660000,3,2.5,2290,2798,3,0,0,4,9,2290
350000,6,4.5,3500,8504,2,0,0,3,7,3500
682500,6,4.5,3500,8504,2,0,0,3,7,3500
399990,5,2.75,1690,4000,1,0,0,5,7,970
860000,5,3.25,4500,9648,2,0,4,4,8,3000
216180,2,1,1120,7797,1,0,0,3,6,1120
300000,4,2.25,1740,9613,2,0,0,5,8,1740
145000,3,1,1010,11880,1,0,0,3,7,1010
255000,3,1,1010,11880,1,0,0,3,7,1010
250000,3,1.75,1200,24805,1,0,0,3,6,1200
245000,3,1,1020,8625,1,0,0,3,7,1020
445000,3,1.75,1850,7056,2.5,0,0,4,8,1850
562000,3,1.5,1830,8000,1,0,0,4,7,1830
501000,4,1,2070,7519,1,0,0,3,7,1160
190000,3,1.75,1160,5850,1,0,0,4,6,1160
862500,4,2.75,3280,24440,2,0,0,3,10,3280
1.09E+06,5,2.5,2340,6000,2,0,0,4,10,2340
575000,5,3,3690,49709,1,0,2,3,9,2690
250000,1,1,720,123710,1,0,0,4,6,720
310000,7,1.5,2660,15111,1.5,0,0,4,7,2660
1.40E+06,5,3.25,4300,9270,2,0,3,3,10,2910
284850,3,1.5,1590,8256,1,0,1,3,7,1090
570000,4,2.5,2590,7910,2,0,0,3,9,2590
304000,3,1.75,1720,6000,1,0,2,3,7,1000
560000,4,2.5,1790,9787,1,0,2,4,8,1240
325000,3,1,1590,8160,1,0,1,3,7,1090
557510,4,2,1580,4800,1.5,0,2,3,7,1580
305000,4,2.25,2580,8820,1,0,0,4,9,1620
320000,5,1,1740,27350,1,0,0,4,5,1740
455000,5,2.25,3470,28212,1.5,0,0,4,8,2790
383001,3,1,1180,7210,1,0,0,4,7,1180
545000,3,1.75,1700,51649,1.5,0,0,5,6,1700
487500,2,1,1190,5000,1,0,0,3,7,1190
345000,5,2.5,2450,6994,2,0,0,3,8,2450
583000,6,2.75,2630,16411,1,0,0,4,8,1650
534950,3,2.25,2130,12286,2,0,0,3,8,2130
403504,4,1,1060,5750,1,0,0,3,6,950
500000,3,1.75,1480,6120,1.5,0,0,3,7,1480
319502,3,1.75,1610,38707,1,0,0,3,7,1610
525000,4,2.75,2440,5080,2,0,0,3,8,1750
563000,4,3,3100,15480,2,0,0,3,8,2400
898500,4,2.75,2890,5000,1.5,0,0,3,8,1990
651000,3,2.5,3240,108366,2,0,0,4,10,3240
450000,4,2.75,2900,6400,2,0,0,3,7,2040
665000,4,2.25,2650,8149,1,0,0,4,8,1610
825000,4,2.5,2560,4000,2,0,0,5,8,1610
200000,3,1,1150,4800,1.5,0,0,4,6,1150
295000,3,2,1760,6092,1,0,0,3,7,1760
748000,4,2.5,3220,8379,2,0,0,3,10,3220
580000,3,2.5,3200,18750,1,0,0,2,9,2660
275000,3,1,1250,10744,1,0,0,3,6,1250
196000,3,1,1000,8470,1,0,0,4,6,1000
235750,2,1,740,11250,1,0,0,2,6,740
315000,3,2.25,2170,8480,1,0,0,3,8,2170
338000,4,2.5,2370,10631,2,0,0,3,8,2370
353000,4,2.5,2300,4249,2,0,0,3,8,2300
235000,3,1.75,1400,6300,1,0,0,3,7,1400
569999,3,2.5,3080,13880,2,0,0,3,9,3080
505000,4,2.25,2350,12540,2,0,0,3,8,2350
1.23E+06,4,3,2660,4600,1.5,0,0,3,8,1820
299000,2,1.75,1250,34395,1,0,0,4,7,1250
240000,3,2,1100,6360,1,0,0,3,7,1100
1.96E+06,3,1.75,3330,12566,1,1,4,4,8,1940
1.27E+06,4,3.25,3640,3604,2,0,2,5,9,1960
405000,2,1.75,1350,2653,2,0,0,3,7,1350
304000,4,2,1310,8454,1,0,0,4,7,1310
272000,4,2.25,1800,5555,2,0,0,3,7,1800
412000,2,1,1260,3960,1,0,0,3,6,690
698000,4,2.5,2990,7231,2,0,0,3,9,2990
400000,2,1,1140,5100,1,0,0,3,7,1140
305000,3,2.5,2100,6825,2,0,0,3,8,2100
585000,4,2,2400,12753,1,0,0,4,7,2400
190000,2,1.5,1400,9031,1,0,0,3,7,960
760000,4,2.5,2990,12788,2,0,0,3,10,2990
570000,3,1.75,1930,36210,1,0,0,3,8,1930
144000,3,1,980,6800,1,0,0,3,6,980
139000,2,1,690,5280,1,0,0,4,5,690
525000,4,1.5,1430,6380,1.5,0,0,4,7,1130
293000,1,1,1110,5421,1,0,0,3,6,1110
267100,2,2.5,1250,1580,2,0,0,3,7,1030
1.50E+06,4,3.25,3470,5222,2,0,0,3,10,2830
240000,3,2.25,1500,15334,2,0,0,4,7,1500
975000,3,2.5,2530,7000,2.5,0,4,3,9,2530
279950,5,1.75,2150,7171,1,0,0,4,7,1460
405000,3,1.75,1260,7373,1,0,0,4,7,1260
400000,3,2.5,2740,83199,2,0,4,3,9,2740
225000,3,1,960,6500,1,0,0,4,5,960
250000,3,1,1520,7800,1,0,0,4,7,1120
272950,3,2.25,1570,9096,1,0,0,4,7,1180
625000,5,1,3240,5324,2,0,0,3,9,3240
670000,3,1.75,1280,2147,1.5,0,0,4,7,1280
1.07E+06,3,2.5,2130,3545,3,0,0,5,9,2130
540000,3,1.75,1970,8200,1,0,0,5,8,1420
525000,3,2.5,2990,6725,2,0,0,3,9,2990
425000,2,1,1160,17700,1,0,0,3,7,1160
465500,3,1.75,1890,7004,1,0,0,3,7,1290
443500,3,2.5,2170,5866,2,0,0,3,7,2170
350000,4,2.25,1570,499571,1,0,3,4,7,1570
850000,3,2.5,3260,91911,2,0,0,4,9,3260
205000,3,2.25,1250,952,3,0,0,3,8,1250
315000,4,2.5,1940,10200,1,0,0,4,8,1140
470000,3,2.5,2150,8221,2,0,0,3,8,2150
1.10E+06,4,2.25,3310,8540,1,0,4,4,9,1660
340000,3,1.75,3400,46382,1,0,0,3,7,2050
310000,4,2.5,2660,12672,1,0,0,4,8,1740
305000,3,1,950,13475,1,0,0,3,7,950
307150,3,1.5,1480,6752,1,0,0,4,7,1480
729032,4,2.5,2840,12866,1,0,0,4,9,1780
750000,5,2.5,3240,9960,1,0,1,3,8,2020
289000,4,2.5,1961,3207,2,0,0,3,7,1961
480000,3,1,1100,5700,1,0,0,3,7,1100
529000,3,1.75,1500,7367,1,0,0,3,8,1500
585000,3,1.75,1480,4800,2,0,0,4,7,1140
704000,4,2.75,2510,12500,1,0,0,5,8,2050
607000,4,2,1490,4054,1.5,0,0,5,7,1490
580000,3,2.25,2190,8188,2,0,0,3,8,1810
875000,5,2.5,2530,8564,2,0,0,4,8,2530
610000,4,2.5,2440,9350,1,0,0,4,8,1560
230000,3,0.75,1040,15000,1,0,0,3,6,1040
510000,4,2.25,2450,62290,2,0,0,3,8,2450
733000,4,2.5,2210,5002,1,0,0,3,7,1370
169100,3,2,1050,18304,1,0,0,4,7,1050
250000,3,2,1050,18304,1,0,0,4,7,1050
500000,4,2.25,2730,35100,2,0,0,3,8,2730
700000,2,1,1620,9855,1,0,4,3,8,1320
379000,4,2.75,2410,5225,2,0,0,3,8,2410
650000,4,2.5,3420,222156,2,0,0,3,9,3420
412133,2,1,920,4400,1,0,0,3,7,920
480000,4,2.25,2330,14190,1,0,0,3,8,1740
650000,3,1.75,1940,10245,1,0,0,3,7,1940
505000,2,2.5,1900,5065,2,0,0,3,8,1900
931088,4,2.5,3510,17400,1,0,0,4,9,1930
570000,4,1.75,1860,7700,1,0,0,4,8,1860
475000,3,1,1380,4635,1,0,0,4,6,1380
240000,6,1.75,2210,8594,1,0,0,3,7,1310
462000,4,2.5,2640,47480,1,0,0,4,8,1590
1.12E+06,3,2.5,4530,22873,2,0,2,5,8,3220
243000,3,1,1500,6600,1,0,0,2,6,1500
660000,4,2.25,2010,15375,1,0,0,4,8,2010
1.19E+06,2,1.75,2080,8112,1,1,4,4,8,1040
1.68E+06,4,4.25,5584,68257,2,0,0,3,11,5584
6.89E+06,6,7.75,9890,31374,2,0,4,3,13,8860
368000,3,2.5,2080,4307,2,0,0,3,7,2080
811500,5,4.25,3970,4500,2,0,0,3,9,2860
275000,2,1,770,8149,1,0,0,5,6,770
650000,4,2.5,2500,6005,2,0,0,3,9,2500
485000,3,2,2410,50654,1.5,0,0,3,7,2410
425000,3,2.5,1340,10018,1,0,0,4,7,1340
530000,3,2.5,2640,13775,1,0,0,3,8,1550
657000,4,1.75,2740,8520,1,0,2,3,8,1370
315000,4,2.75,1580,3770,1,0,0,3,7,1080
273000,4,1.5,2180,22870,1,0,0,4,6,1280
550000,3,2.75,1960,13252,1,0,0,5,8,1240
347000,2,2.25,1560,1705,2,0,0,3,8,1270
525000,5,2.75,2440,8000,1,0,0,4,7,1240
490000,3,1.5,990,1343,2,0,0,3,8,840
500000,3,2.25,2210,7916,2,0,0,3,8,2210
585000,3,2.75,3080,7282,2,0,0,3,9,3080
926500,4,2.75,2900,17802,1,0,2,3,9,1750
465000,1,1,1020,3200,1,0,0,3,7,1020
200000,4,2,1900,8160,1,0,0,3,7,1900
1.68E+06,6,4.75,5770,16747,2,0,3,3,12,4500
220500,2,1,990,57499,1,0,0,2,6,990
329000,2,1,990,57499,1,0,0,2,6,990
715000,3,4,2080,2250,3,0,4,3,8,2080
780000,3,4,2080,2250,3,0,4,3,8,2080
410000,2,1,1480,4080,1,0,0,3,7,1050
778100,2,1,1480,4080,1,0,0,3,7,1050
406000,3,1,1090,11292,1,0,0,4,7,1090
665000,4,2.5,2800,5900,1,0,0,3,8,1660
305000,2,1,1000,8212,1,0,0,4,7,1000
265000,3,2.5,1640,7668,2,0,0,3,7,1640
485000,4,1,1620,4080,1.5,0,0,3,7,1620
600000,3,2.5,2460,108900,1,0,0,4,9,1860
510000,2,1.5,1860,5100,1,0,0,3,7,1060
195000,2,1,1080,3899,1,0,0,4,8,1080
432500,3,1.75,1980,5100,1,0,0,3,7,1270
490000,3,1.75,1510,8433,1,0,0,4,7,1220
270000,3,2.5,1690,7165,2,0,0,4,7,1690
370000,2,1.5,1010,2102,2,0,0,3,7,1010
327500,3,2.5,2090,12027,2,0,0,3,8,2090
826000,2,1,1060,6120,1,0,0,3,7,1060
510000,3,1.75,1750,7020,2,0,0,3,7,1750
587750,2,1,890,4730,1,0,0,3,7,890
449228,5,2.5,3020,24750,1,0,0,3,8,1650
565000,3,2.5,2030,217805,1,0,0,3,9,2030
660000,4,2.5,3170,186436,2,0,0,3,9,3170
400000,5,2.75,2470,19200,1,0,0,5,8,1250
612500,4,2,2060,5000,1,0,0,3,7,1030
560000,4,1.75,2120,6250,1,0,0,5,7,1060
727000,3,2.25,2180,4200,1.5,0,0,5,8,1520
224000,4,3,2300,7609,2,0,0,4,7,2300
1.08E+06,4,2.5,4200,35267,2,0,0,3,11,4200
439000,3,2.25,1480,7565,1,0,0,3,7,1220
335000,3,1.5,2240,87625,1.5,0,0,2,7,1480
779000,4,1.5,2740,4912,1,0,0,4,8,1370
452000,5,1.75,1830,47916,1.5,0,0,3,6,1830
775000,4,3,2000,5304,1.5,0,0,4,7,2000
235000,3,1.75,1380,8362,1,0,0,3,7,1380
370000,3,1.75,1620,37913,2,0,0,4,7,1620
790000,4,3,3180,12070,2,0,0,4,9,3180
903000,2,1.5,1140,7800,1,0,0,4,6,1140
209950,3,1,970,9583,1,0,0,4,6,970
309000,3,2.5,1780,7859,2,0,0,3,7,1780
440000,3,1.75,2240,8153,1,0,0,3,7,1120
571500,4,2.25,2810,25990,2,0,0,3,8,1860
514000,2,1,920,4000,1,0,0,4,7,920
323000,3,1.75,1830,12500,1,0,1,3,7,1200
290000,2,1.75,1560,7575,1,0,0,3,8,1560
2.58E+06,4,4.25,5540,15408,2,0,1,3,11,4280
1.36E+06,3,2,2310,21318,1,0,0,3,10,2310
551000,4,1.5,1470,5100,1.5,0,0,3,7,1470
960000,4,2.5,3430,43560,1.5,0,2,5,10,3430
720000,5,2.5,2900,9525,2,0,0,3,9,2900
218000,3,1.75,1850,7684,1,0,0,3,8,1320
334950,4,2.5,2190,7000,2,0,0,3,8,2190
605000,4,2.25,2510,31584,2,0,0,4,9,2510
825000,4,3.25,3200,4477,2,0,0,3,9,2390
268500,4,1.75,1670,8000,1,0,0,4,8,1670
230000,3,1.75,1010,9600,1,0,0,5,7,1010
1.34E+06,4,4,5050,202554,2,0,0,3,10,3260
245500,2,1.5,1430,9782,1,0,0,3,7,1430
440000,3,2.25,1880,7989,1,0,0,3,7,1280
571500,4,2.75,2180,5799,2,0,0,4,8,2180
182500,3,2.25,1830,4744,2,0,0,3,7,1830
217000,2,1,970,5600,1,0,0,3,6,970
335000,2,1.5,1170,5248,1,0,0,5,6,1170
501000,2,1,1010,4320,1,0,0,5,7,1010
339950,3,2.5,2140,7641,1,0,0,3,8,1290
340000,3,1.75,2230,10403,1,0,0,3,8,1630
582500,2,1,1140,23779,1.5,0,0,3,6,1140
298800,2,1,860,8189,1,0,0,3,6,860
317500,6,1.75,2540,8400,1,0,0,3,8,1340
598000,4,2.5,2420,5118,1.5,0,2,5,7,1550
375000,2,2.25,1640,2240,2,0,0,3,8,1640
465000,4,2.25,2550,7650,2,0,2,4,9,2550
551870,3,2.5,2507,18400,2,0,0,3,8,2507
295000,3,2.5,1920,7229,2,0,0,3,8,1920
263500,4,1.75,2210,6375,1,0,0,3,8,1640
1.10E+06,4,4,3530,8400,2,0,0,5,8,2630
300000,2,1,1100,4010,1.5,0,0,5,6,1100
780000,4,1,3390,4500,1.5,0,0,3,8,2190
325000,3,1.5,1590,7936,1,0,0,3,7,1590
370000,2,1,820,6550,1,0,0,3,7,820
715000,4,2.5,2370,10000,1,0,0,5,8,1660
356000,4,2,1600,12500,1,0,0,5,7,1600
329950,4,1.75,1740,7208,1.5,0,0,3,8,1740
490000,3,2.25,1470,2500,2,0,0,3,8,1080
429000,3,3.25,1410,1246,3,0,0,3,8,1410
510000,4,2.5,1620,8125,2,0,0,4,7,1620
550000,3,2.5,2360,4080,2,0,0,3,7,2360
467500,3,1,1830,6453,1,0,0,4,7,1830
615000,5,2,2130,4180,1.5,0,0,5,7,1270
325000,2,1,990,15120,1,0,0,4,6,990
219950,2,1,1010,4120,2,0,0,3,6,1010
950000,3,1,1720,9830,1,0,0,4,7,1720
925000,3,1,1630,3200,1.5,0,0,4,8,1630
251200,4,1.5,1310,8250,1,0,0,3,7,1060
215000,3,1.5,1610,5304,1,0,0,4,6,1610
245000,3,2,1850,8208,1,0,0,4,7,1180
259000,3,1.75,1270,4815,1.5,0,0,3,6,980
349950,4,1.5,1420,6720,1.5,0,0,3,7,1420
1.57E+06,5,4.5,5220,67319,2,0,0,3,11,5220
600000,2,1,1410,4500,1,0,0,3,7,1020
405000,2,1.5,1170,1274,3,0,0,3,8,1170
625000,3,2.5,1860,10027,2,0,0,3,8,1860
430000,4,1,1620,37075,1.5,0,0,3,7,1620
533000,3,3,1280,1085,3,0,0,3,8,1280
1.05E+06,4,2.5,2750,9949,2,0,0,3,10,2750
230000,3,1.75,1420,3000,1,0,0,3,5,710
275000,4,1.75,2000,8700,1,0,0,5,7,1010
403000,2,1,1100,3598,1,0,0,4,7,1100
550388,3,3,1720,70567,1,0,2,5,7,1720
415500,3,1.5,1240,12400,1,0,0,3,7,1240
913000,3,1.75,2170,4000,1,0,0,4,7,1110
334998,2,1,1800,5182,1,0,0,3,6,900
201500,3,1,1160,8320,1,0,0,4,7,1160
820000,3,2.5,3030,46538,2,0,0,3,10,3030
371000,3,1,890,7200,1,0,0,3,7,890
229950,4,2.5,2150,7670,1,0,0,5,7,1240
344900,4,2.5,2150,7670,1,0,0,5,7,1240
840000,3,2.5,2060,9715,2,0,0,3,8,2060
285000,3,1.5,1380,12196,1,0,0,4,7,1380
475000,4,2.25,1800,7200,1,0,0,3,7,1230
